,Path,Canonical,Transcript,Area
4004,train/dr4/fbmj0/sx156,aw r eh k s p eh r ah m ah n t s p aa z ih t ih v aw t k ah m w ah z ah n ih k s p eh k t ih d,aw er k s p ih r ih m eh n s p aa z ih dh ih v aw k ah m w ah z ah n ih s p eh t ih,6
4005,train/dr4/fbmj0/sx336,r aa b m ey d hh ah ng g eh r iy ah n g uw l aa sh f ao r d ih n er ae n d g uw s b eh r iy p ay f ao r d ih z er t,r aa b m ey d hh ah ng g eh r ih ih n g uw l aa sh f ah d ih n er ih ng g uw s b eh r ih p ay f ao d ih z er t,6
4006,train/dr4/fbmj0/si516,s ah m ah b z er v er z s p eh k y uh l ey t ih d dh ae t dh ih s m ay t b iy hh ih z r ih v eh n jh ao n hh ih z hh ow m t aw n,s ah m ah b z er v er s p eh k y ih l ey dh ih dh ih dh ih s m ay t b iy hh ih z er v ih n jh aa n ih z hh ow m t aw n,6
4007,train/dr4/fbmj0/si815,p uh sh b ae k ah p ae n d r ih p iy t,p uh sh b ae k ah p ih n r ih p iy t,6
4008,train/dr4/fbmj0/si1776,ah f r ey d y uw l l uw z y uh r jh aa b ih f y uw d ow n t k iy p y uh r m aw th sh ah t,ah f r ey d ih y uh l uw z y ao r jh aa b ih f y uw d ow n k iy p y ao r m aw th sh ah t,6
4009,train/dr7/mbml0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae d y er d aa r s uw t ih n g r iy s iy w ao sh w ao dh er ao l y ih er,6
4010,train/dr7/mbml0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh ih k eh r iy ih n oy l iy r ae g l ay dh ae t,6
4011,train/dr7/mbml0/sx89,ih t s hh aa r d t uw t eh l ae n ao r ih jh ih n l f r ah m ah f ao r jh er iy,ih s hh aa r t ih t eh l ah n ah r ih jh n l f er m ah f ao r jh er iy,6
4012,train/dr7/mbml0/sx269,d uw ey t ih p ih k l f aa r m er z g r ow ow t s,d uw ey t ih p ih k l f aa r m er z g r ow w ow s,6
4013,train/dr7/mbml0/sx449,r ae l f p r ih p ae r d r eh d s n ae p er w ih dh f r eh sh l eh m ah n s ao s f ao r d ih n er,r ae l f p er p eh r d r eh s n ae er w ah th f r eh sh l eh m ih n s ao s f er d ih n er,6
4014,train/dr7/mbml0/sx179,w iy k uh d b ae r l iy s iy dh ah f iy ao r d z th r uw dh ah s n ow f l er iy z,w ih k uh b eh r l ih s iy dh ih f y ao r s th r uw dh ah s n ow f l er ih s,6
4015,train/dr7/mbml0/sx359,dh ah s ih s t ah m m ey b r ey k d aw n s uw n s ow s ey v y uh r f ay l z f r iy k w ah n t l iy,dh ah s ih s t ih m ey b r ey d aw n s uw n s ah s ey v y er f ay l z f r iy k w ih n l iy,6
4016,train/dr7/mbml0/si539,b ah t dh ae t hh eh r ah t ih jh ih z sh r ih ng k ih ng iy v ah n f ae s t er,b ah dh ae hh eh r er t ih jh ih sh r iy ng k iy ng iy v ih n f ae s t er,6
4017,train/dr7/mbml0/si1169,dh ey d ih s p ay z d f ao r ah n er z,dh ey d iy s p ay z d f ao r n er z,6
4018,train/dr7/mbml0/si1799,hh ih z sh uh r sh uh r w ah z ih n th uw z iy ae s t ih k dh ih s t ay m,hh ih sh er sh er w ah z ih n th uw z iy ae s t ih k dh ih s t ay m,6
4019,test/dr4/mbns0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae d y er d aa r k s uw t ih n g r iy z iy w ao sh w aa dh er ao l y ih er,6
4020,test/dr4/mbns0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n t ae s m iy t uw k eh r iy ih n oy l ih r ae l ay th ae,6
4021,test/dr4/mbns0/sx140,ae g r ih k ah l ch er l p r aa d ah k t s aa r ah n iy v ah n l iy d ih s t r ih b y uw t ih d,eh g er k ah l ch er l p r aa dh ah s aa r ah n iy v ah n l iy d ih s t r ih b ih t ih,6
4022,test/dr4/mbns0/sx320,dh ah n ih r ih s t s ih n ih g aa g m ey n aa t b iy w ih dh ih n w ao k ih ng d ih s t ih n s,dh ah n ih r ih s ih n ih g aa m ey n aa b iy w ah th ih n w ao k ih ng d ih s t n s,6
4023,test/dr4/mbns0/sx50,k ae t ih s t r aa f ih k eh k ih n aa m ih k k ah t b ae k s n ah g l eh k t dh ah p uh r,k eh dh ah s t r aa f ih k iy k ih n aa m ih k ah b ae k s n ih g l eh dh ah p uw r,6
4024,test/dr4/mbns0/sx230,ah l aw l iy w ey hh ih r b ah t r ae sh ih n l ay z ao l eh r er z,ah l aw l iy w ey hh ih er b ah r ae sh n l ay z ao l eh r er z,6
4025,test/dr4/mbns0/sx410,g r eh g b ay z f r eh sh m ih l k iy ch w iy k d ey m ao r n ih ng,g r eh b ay z f r eh sh m ih l k iy ch w iy d ey m ao r n ih ng,6
4026,test/dr4/mbns0/si590,b r ih jh ih z t ah n l z ae n d f eh r iy z aa r dh ah m ow s t k aa m ah n m eh th ah d z ah v r ih v er k r ao s ih ng z,b r ih jh ih z t ah n l z ah n f eh r ih z er dh ah m ow s k aa m ah n m eh th ih z ah v r ih v er k r ao s ih ng z,6
4027,test/dr4/mbns0/si1220,dh ey ao l s ow w ao n t m ah n iy p r eh s t iy zh ae n d s ih k y uh r ih t iy,dh ey ao l s ow w ah n m ah n iy p r eh s t iy zh ih n s ih k y er t ah,6
4028,test/dr4/mbns0/si1850,ah g uh d m aa r ow t uw y uw m ay b oy,ah g uh d m ao r ow t ih y uw m ay b oy,6
4029,train/dr7/mbom0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae jh er d aa r k s uw ih ng g r iy s ih w aa sh w ao dh er ao y ih r,6
4030,train/dr7/mbom0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m ih t ih k eh r ih n oy l ih r ae g l ay dh ae,6
4031,train/dr7/mbom0/sx114,dh ah k aa r t uw n f iy ch er z ah m ah s k r ae t ae n d ah t ae d p ow l,dh ih k aa r t uw n f iy ch ih z ih m ah s k r ae ih n ah t ae p ow l,6
4032,train/dr7/mbom0/sx294,sh uh d jh er ae f s b iy k eh p t ih n s m ao l z uw z,sh uh jh er ae f s b iy k eh t n s m ao l z uw z,6
4033,train/dr7/mbom0/sx311,m ay d ih z ay er z aa r s ih m p l g ih v m iy w ah n ih n f ao r m ah t ih v p ae r ah g r ae f ao n dh ah s ah b jh ih k t,m ay d ih z ay er z er s ih m p l g ih v m iy w ah n n f ao r m ih dh ih v p eh r g r ae f ah n dh ah s ah jh ih,6
4034,train/dr7/mbom0/sx204,iy v ah n ay ah k ey zh ih n ah l iy g eh t dh ah m ah n d ey b l uw z,iy v ih n ay k ey zh n l iy g ih dh ah m ah n d ey b l uw z,6
4035,train/dr7/mbom0/sx384,p l iy z sh ao r t n dh ih s s k er t f ao r jh oy s,p l iy sh ao r n ih s k er t f er jh oy s,6
4036,train/dr7/mbom0/si1014,b ih r jh eh n er ah l iy f er m eh n t ih d f r ah m b aa r l iy ih z ae n ow l d ae l k ah hh ao l ih k b eh v r ih jh,b ih r jh eh n er l ih f er m eh n ih f r ah m b aa r l ih ih z ih n ow l ae l k hh ao l ih b eh v r ih jh,6
4037,train/dr7/mbom0/si1644,dh ey iy v ah n p ey m iy s ih k s d aa l er z ah m ah n th,dh ey iy v ih n p ey m ih s ih k s d aa l er z ah m ah n th,6
4038,train/dr7/mbom0/si2274,n ow hh iy d ih d n t n ow ah v eh n iy hh ae n d iy m ae n k aa r p ah n t er,n ow hh iy d ih n ow ah v ih n iy hh ae n d ih m ae n k aa r p ih n d er,6
4039,test/dr5/mbpm0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh ih hh eh d er d ah r k s uw t ih ng g r iy s ih w ao sh w ao dh er ao l y ih er,6
4040,test/dr5/mbpm0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m ih dh ih k eh r ih eh n oy l ih r ae g l ay k dh ae,6
4041,test/dr5/mbpm0/sx47,m aa m s t r ao ng l iy d ih s l ay k s ae p ah t ay z er z,m aa m s t r ah ng l iy d ih s l ay k s ae p ah t ay z er s,6
4042,test/dr5/mbpm0/sx227,ih t s hh eh l th iy er t uw k uh k w ih dh aw t sh uh g er,ih t s hh eh l th y er d ih k uh k w ih th aw sh uh er,6
4043,test/dr5/mbpm0/sx407,l ae f d ae n s ae n d s ih ng ih f f ao r ch ih n s m ay l z ah p ao n y uw,l ae f d ae n t s n s ih ng ih f ao r ch ih n s m ay l z ah p aa n y uw,6
4044,test/dr5/mbpm0/sx137,t r ah d ih sh ih n r ih k w ay er z p er eh n t l ah p r uw v l f ao r ah n d er ey jh m ae r ih jh,t r ih d ih sh ih n r er k w aa er z f er eh n l ah p r uw v l f r ah ah n d er ey jh m ae r ih jh,6
4045,test/dr5/mbpm0/sx317,dh ah k r ae n b eh r iy b ao g g eh t s v eh r iy p r ih t iy ih n ao t m,dh ih k r eh n b er iy b aa g ih t s v er r iy p r ih dh iy eh n ao dh ah m,6
4046,test/dr5/mbpm0/si947,f y uw r uh r l ae r iy ah z aa r p r ah t eh k t ih d b ay z ow n ih ng,f y uw r er ah l eh r iy ih z er p er t eh t ih b ay z ow n ih ng,6
4047,test/dr5/mbpm0/si1577,b r aw n ay z ay b r aw m ah s t ae sh,b r aw n ay z ay b r aw m ah s t ae sh,6
4048,test/dr5/mbpm0/si1584,r eh k t er w ah z ao f ah n k y uh r iy ah s ao f ah n t eh m p t ih d t uw ae s k k w eh s ch ih n z b ah t hh iy n eh v er d ih d,r eh k t er w ih z aa f ih n k y er iy ih s aa f ih n t eh m t ih t ae s k w eh s ch ih n z b ih dh iy n eh v er d ih,6
4049,train/dr8/mbsb0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,s iy eh d er d aa r s uw n g r iy s ih w aa sh w ao dh er ao l y ih r,6
4050,train/dr8/mbsb0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m ih dh ih k eh r iy ih n oy l iy r ae l ay dh ae,6
4051,train/dr8/mbsb0/sx273,dh ah ae ng g r iy b oy ae n s er d b ah t d ih d n t l uh k ah p,dh ae ng g r iy b oy ae n s er b ih d ih n l uh k ah,6
4052,train/dr8/mbsb0/sx3,dh ih s w ah z iy z iy f ao r ah s,dh ih s w ih z iy z iy f ao r ah s,6
4053,train/dr8/mbsb0/sx183,hh w ay eh l s w uh d d ae n iy ah l aw ah dh er z t uw g ow,w ay eh l s w uh d ae n iy ih l aw ah dh ah z t ih g ow,6
4054,train/dr8/mbsb0/sx363,dh ah k aw w aa n d er d f r ah m dh ah f aa r m l ae n d ae n d b ih k ey m l ao s t,dh ah k aw w ah n er f m dh ah f aa r m l ae n ih b ih k ey m l ao s t,6
4055,train/dr8/mbsb0/sx93,k ah t ah s m ao l k ao r n er ao f iy ch eh jh,k ah dh ih s m ao l k ao n er ao f iy ch eh jh,6
4056,train/dr8/mbsb0/si723,dh ah t ow t l ah v dh iy z th r iy v aa l y uw m z ih z dh ah f ay n l k ah m b ah s ch n ch ey m b er v aa l y uw m,dh ah t ow l ah dh iy z th r iy v aa y ih m z ih z dh f aa n ah k m b ah sh ch ih n ch ey m b ah v aa ih m,6
4057,train/dr8/mbsb0/si1353,dh iy z n iy d z y uw zh uw ah l iy k ah n s er n dh ah r ih d ah k sh ih n ah v g ih l t ae n d s ah m r ih l iy f ah v t eh n sh ih n,dh iy z n iy jh uw zh l iy k ih n s er n dh er r ih d ah sh n ih v g ih l n s ah m r ih l iy f ah v t eh n sh ih n,6
4058,train/dr8/mbsb0/si1983,b r ey k s sh r iy k t b ah hh ay n d ah s,b r ey sh r iy b ah hh ay n d ih s,6
4059,train/dr7/mbth0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae jh er d aa r k s uw dh ih ng g r iy s iy w aa sh w ao dh er ao l y ih er,6
4060,train/dr7/mbth0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m ih dh ih k eh r iy ih n oy l iy r ae g l ay dh ae t,6
4061,train/dr7/mbth0/sx392,ah y ah ng m aw s s k ae m p er d ah k r ao s dh ah f iy l d ae n d d ih s ah p iy r d,ah y ah ng m aw s k ae m p er dh ih k r ao s ah f iy l d ih n d ih s ah p ih er d,6
4062,train/dr7/mbth0/sx122,ih n s ay k l ah p iy d iy ah z s eh l d ah m p r ih z eh n t ae n eh k d ow t l eh v ih d ih n s,ih n s ay k l ah p iy dh iy ih s eh l d ah m p r iy z eh n ae n ih d ow dh l eh v ih dh ih n s,6
4063,train/dr7/mbth0/sx302,t ow f uw ih z m ey d f r ah m p r aa s eh s t s oy b iy n z,t ow f uw ih z m ey d f r m p r aa s eh s oy b iy n t s,6
4064,train/dr7/mbth0/sx32,ih t s f ah n t uw r ow s t m aa r sh m eh l ow z ao n ah g ae s b er n er,ih s f ah n t er r ow s m aa r sh m eh l ow z ah n ah g ae s b er n er,6
4065,train/dr7/mbth0/sx212,ay g ey v dh eh m s eh v er l ch oy s ih z ae n d l eh t dh eh m s eh t dh ah p r ay ao r ih t iy z,hh ay g ey dh ah m s eh v r l ch oy s ih z ah n l eh dh ih m s eh dh ah p r ay er r er dh iy s,6
4066,train/dr7/mbth0/si505,dh ih s eh k s l ah n t f ao r ah n b aa m t ey k s ow n l iy s ih k s,dh ih s eh k s l ih n t f ao er n b aa m t ey k s ow n l ih s ih k s,6
4067,train/dr7/mbth0/si757,s t ow n w ae r k l ey f ao r t ay l z,s t ow n w eh r k l ey f er t ay l s,6
4068,train/dr7/mbth0/si2102,hh iy m ey n aa t r ay z t uw dh ah hh ay t s b ah t hh iy k ae n g eh t b ay ae n d ih v eh n ch uw ah l iy b iy r ih t ay er d,hh iy m ey n aa r ay z t ih dh ah hh ay s b ah dh iy k ih ng g eh b ay ih n iy v eh n ch ih l iy b iy r iy t ay er d,6
4069,test/dr3/mbwm0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh eh y er d aa r k s uw n g r iy s iy w aa sh w ao dh er ao l y ih er,6
4070,test/dr3/mbwm0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh ih k eh r iy ih n oy l iy r ae l ay dh ae hh,6
4071,test/dr3/mbwm0/sx224,hh aw g uh d ih z y uh r eh n d uh r n s,hh aw g uh dh ih zh y er ih n d er ih n t s,6
4072,test/dr3/mbwm0/sx404,b aa r b b er n d p ey p er ae n d l iy v z ih n ah b ih g b aa n f ay er,b aa r b er n p ey p er n l iy v z ih n ah b ih b aa n f ay er,6
4073,test/dr3/mbwm0/sx134,d ih s eh m b er ae n d jh ae n y uw eh r iy aa r n ay s m ah n th s t uw s p eh n d ih n m ay ae m iy,d ih s eh m b er ih n jh ae n y ih w er ih er n ay s m ah n t s t ah s p eh n ih n m ay ae m iy,6
4074,test/dr3/mbwm0/sx314,ih f p iy p l w er m ao r jh eh n er ih s dh ae r w uh d b iy n ow n iy d f ao r w eh l f ae r,f p iy p l w er m ao r jh eh n er ih s dh er b iy n ow n iy f er w eh l f eh r,6
4075,test/dr3/mbwm0/sx44,b ae s k ih t b ao l k ae n b iy ae n eh n t er t ey n ih ng s p ao r t,b ae s k ih b ao l k n b iy ih n ih n er t ey n ih ng s p ao r,6
4076,test/dr3/mbwm0/si674,dh ih s ih z n ow s p eh k t ey t er t ay p ih k s p ih r iy ah n s eh v r iy w ah n ih z t uw b iy ah p aa r t ih s ah p ah n t,dh ih s ih z n ow s p eh t ey dh er t ay p ih s p ih r iy eh n t s eh v r ih w ah n ih z t ah b iy ah p ah t ih s p ih n,6
4077,test/dr3/mbwm0/si1304,ih t w ah z ih k s p ow z d t uw ah hh ay v ah l aa s ih t iy g ae s jh eh t,ih w ih z ih k s p ow z t uw ah hh ay v ah l aa s ah dh iy g ae s jh eh,6
4078,test/dr3/mbwm0/si1934,w ey t ah l ih t l hh w ay l,w ey dh ah l ih dh l w ay l,6
4079,train/dr4/mbwp0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae jh y er d aa r s uw dh ih n g r iy s iy w ao sh w ao dh er ao l y ih er,6
4080,train/dr4/mbwp0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy t ih k ih r iy eh n oy l iy r ae g l ay dh ae t,6
4081,train/dr4/mbwp0/sx259,t ao r n ey d ow z ao f ah n d ih s t r oy ey k er z ah v f aa r m l ae n d,t er n ey dh ow z ao f ih n d ih s t r oy ey k er z ih v f aa r m l ae n d,6
4082,train/dr4/mbwp0/sx439,dh ae t s t ih ng ih ng v ey p er w ah z k ao z d b ay k l ao r ay d v ey p er ah z ey sh ih n,dh ae s t ih ng iy ng v ey p er w ah z k ao z b ay k l ao r ay v ey p er z ey sh n,6
4083,train/dr4/mbwp0/sx169,hh aw w uh d y uw ih v ae l y uw ey t dh ih s ae l jh ih b r ey ih k ih k s p r eh sh ih n,hh aw w ih d y uw iy v ae l y uw ey dh ih s ae l jh er b r ey ih k ih k s p r eh sh n,6
4084,train/dr4/mbwp0/sx349,dh ah p r iy s k uw l er k uh d n t v er b ah l ay z hh er f iy l ih ng z ah b aw t dh ah ih m er jh ih n s iy k ah n d ih sh ih n z,dh ih p r iy s k uw l er k uh n v er b ah l ay z hh er f iy l ih n z ih b aw dh iy ih m er zh ih n s iy k ih n d ih sh ih n z,6
4085,train/dr4/mbwp0/sx79,w ih l y uw p l iy z d ih s k r ay b dh ah ih d iy aa t ih k p r ih d ih k ah m ah n t,w ih y uw p l iy z d ih s k r ay dh iy ih dh iy aa dh ih p er d ih k ah m ih n t,6
4086,train/dr4/mbwp0/si709,ae v ah k aa d ow z hh aw eh v er aa r v eh r iy r ih ch ih n n uw t r iy ah n t s,aa v ah k aa dh ow z hh aw eh v er aa r v er iy r ih ch ih n uw t r iy ih n s,6
4087,train/dr4/mbwp0/si1531,hh uw ih z g ow ih ng t uw s t aa p m iy,hh uw ih z g ow ih ng t ih s t aa m iy,6
4088,train/dr4/mbwp0/si1969,ih f eh n iy ah v ah s m ih s dh ey k ae n p ih k ah p dh ah p iy s ih z,ih f eh n iy ih v ah s m ih s dh ey k ih n p ih k ah dh ah p iy s ih z,6
4089,train/dr6/mcae0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae jh uh d aa r s uw t ih ng g r uw s iy w ao sh w uh dh ah ao l y ih er,6
4090,train/dr6/mcae0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy t ih k eh r iy ih n ao l iy r ae g l ay dh ae,6
4091,train/dr6/mcae0/sx367,dh ah s er p l ah s sh uw z w er s ow l d ae t ah d ih s k aw n t p r ay s,dh ih s er p l ah sh uw z w er s ow dh ae dh eh d ih s k aw n p r ay s,6
4092,train/dr6/mcae0/sx97,p eh ng g w ah n z l ih v n ih r dh ah ay s iy ae n t aa r k t ih k,p eh ng g w ih n z l ih v n ih ah dh ih ay s iy ae n aa r t ih k,6
4093,train/dr6/mcae0/sx277,dh ah r ow z k ao r s aa zh s m eh l d s w iy t,dh ah r ow z k uh s aa zh s m eh l t s w iy,6
4094,train/dr6/mcae0/sx7,n ah th ih ng ih z ae z ah f eh n s ih v ae z ih n ih s ih n s,n ah th ih ng ih z ae z ao f eh n s ih v ae z ih n ih s eh n s,6
4095,train/dr6/mcae0/sx187,dh ey ao f ah n g ow aw t ih n dh ah iy v n ih ng,dh ey ao f t ih n g ow aw ih n dh iy v n ih ng,6
4096,train/dr6/mcae0/si817,dh ih s w ih l p r ah v eh n t f l ae t f ao l z ae n d t ow ih n jh er iy z,dh ih s w uh l p er v ih n f l ae f ao l z ih n t ow ih n zh er ih s,6
4097,train/dr6/mcae0/si1447,m ay k r ow ao r g ih n ih z m z aa r ao f ah n r ih s p aa n s ih b l f ao r dh ah r ae p ih d s p oy l ih jh ah v f uw d z,m aa k r ow ao ih n ih z m z aa ao f t ih n er s p aa n s b l f ao dh ah r ae p ih s p oy l ih jh ah v f uw s,6
4098,train/dr6/mcae0/si2077,m ey b iy y uw ae n d m iy w ih l g er l iy b ah t dh iy z t uw ey n t g ow ih n n ow hh w ae r,m ey iy y uw eh n m iy w ih l g er l iy b ah dh iy z t uw ey n g ow ih n ow w eh ah,6
4099,train/dr4/fcag0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh ih hh ae y er d aa r k s uw n g r iy z ih w aa sh w ao dh er ao l y ih er,6
4100,train/dr4/fcag0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m ih dh ih k eh r iy ih n ao l iy r ae g l ay dh ae,6
4101,train/dr4/fcag0/sx423,s m ae sh l ay t b ah l b z ae n d dh ae r k ae sh v ae l y uw w ih l d ah m ih n ih sh t uw n ah th ih ng,s m ae sh l ay b ah b z ah n dh er k ae sh v ae y uw w l d ah m ih n ih sh t ih n ah th ih ng,6
4102,train/dr4/fcag0/sx153,s k ah l ae s t ih k ae p t ih t uw d ih z jh ah jh d b ay s t ae n d er d ay z d t eh s t s,s k ah l ae s t ih k ae t ih t uw dh ih z jh ah jh b ay s t ae n er dh ay z t eh s,6
4103,train/dr4/fcag0/sx333,ae n ah d ah l t m ey l b ae b uw n z t iy th aa r n aa t s uw t ah b l f ao r iy t ih ng sh eh l f ih sh,eh n ih d ah l m ey l b ae b uw n z t iy th aa r n aa s uw dh ih b l f er iy dh ih ng sh eh l f ih sh,6
4104,train/dr4/fcag0/sx63,k aa n t n eh n t l d r ih f t ih z ah jh iy ah l aa jh ih k l th ih r iy,k aa n eh n l d r ih f t ih z ih jh iy ih l aa jh ih k l th iy er ih,6
4105,train/dr4/fcag0/sx243,dh ey ao l ah g r iy dh ae t dh ah eh s ey ih z b ae r l iy ih n t eh l ah jh ih b l,dh ey ao l ah g r iy dh ih dh ih eh s ey ih z b eh r l iy ih n t eh l ah jh ih b l,6
4106,train/dr4/fcag0/si1641,w er y uw ih n l ah v w ih dh dh ae t g er l,w er y uw ih n l ah v w ah th ae g er l,6
4107,train/dr4/fcag0/si1503,b ay dh ah l uh k ah v hh ih m hh iy w ah z n t dh ae t f aa r g ao n,b aa dh ah l uh k ah v ih m hh ih w ah z ih n dh ae f aa r g ao n,6
4108,train/dr4/fcag0/si2133,hh ih r dh ey d ih d n aa t n iy d t uw b iy ih n g eh t ow z,hh ih r dh eh dh ih n aa n iy t ih b iy ng g eh dh ow z,6
4109,train/dr2/fcaj0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae jh er d aa r k s uw t ih n g r iy s iy w aa sh w ao dh er ao l y ih er,6
4110,train/dr2/fcaj0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh ih k eh r iy ih n oy l iy r ae g l ay dh ae,6
4111,train/dr2/fcaj0/sx399,dh ey ah s uw m n ow b er g l er w ih l eh v er eh n t er hh ih r,dh ey ih s uw m n ow b er g l er w l eh v er eh n t er hh ih er,6
4112,train/dr2/fcaj0/sx129,ae ng g ao r ah k ae t s aa r f er iy er dh ae n s ay ah m iy z,ae n g ao er k ae s er f er iy er dh ih n s ay ih m iy z,6
4113,train/dr2/fcaj0/sx309,dh ah p r uw f dh ae t y uw aa r s iy k ih ng ih z n aa t ah v ey l ih b l ih n b uh k s,dh ah p r uw f ih jh uw aa r s iy k iy ng ih z n aa ah v ey l b l ih n b uh k s,6
4114,train/dr2/fcaj0/sx39,b aa r b z g ow l d b r ey s l ih t w ah z ah g r ae jh uw ey sh ih n p r eh z n t,b aa r b z g ow l b r ey s l ih w ah z ih g r ae jh uw ey sh n p r eh z ah n,6
4115,train/dr2/fcaj0/sx219,n aa n p r aa f ah t ao r g ih n ih z ey sh ih n z hh ae v f r iy k w ah n t f ah n d r ey z er z,n aa n p r aa f ah dh ao r g ih n ih z ey sh n z hh ae v f r iy k w ih n t f ah n d r ey z er z,6
4116,train/dr2/fcaj0/si849,w uh d ah k ae m er ah k l ah b b iy y uw s f l ih n t ey k ih ng p ih k ch er z p er t n ih n t t uw p l ae n t s ey f t iy,w uh dh ih k ae m r ah k l ah b iy y uw s f ah l ah n t ey k ih ng p ih ch er z p er n ih n t ah p l ae n t s ey f t iy,6
4117,train/dr2/fcaj0/si1479,hh ae v y uw g aa t ih n ah f b l ae ng k ih t s,hh ih v uw g aa dh ih n ah f b l ae ng k ih t s,6
4118,train/dr2/fcaj0/si1804,ih t hh ae d g ao n l ay k k l aa k w er k,ih dh eh g ao n l ay k l aa k w er k,6
4119,train/dr3/mcal0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh eh d y er d aa r s uw ih n g r iy s iy w ao sh w ao dh er ao l y ih er,6
4120,train/dr3/mcal0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s k m iy t ih k eh r ih ih n oy l ih r ae g l ay k dh ae t,6
4121,train/dr3/mcal0/sx58,w iy ih k s p ih r iy ah n s d ih s t r eh s ae n d f r ah s t r ey sh ih n ah b t ey n ih ng aw r d ah g r iy z,w iy ih k s p er iy ih n s d ih s t r eh s n f r ah s t r ey sh ih n ah t ey n iy n aa r d ih g r iy z,6
4122,train/dr3/mcal0/sx238,ah d aa k t er w ah z ih n dh ah ae m b y uh l ah n s w ih dh dh ah p ey sh ih n t,ey d aa t er w ah z ih n dh iy ae m y ih l ah n s w ih th ah p ey sh n,6
4123,train/dr3/mcal0/sx418,ay r ih s th ih ng k s dh ih s z uw hh ae z ah l eh v ah n s p ae n ih sh z iy b r ah z,ay r ih s th ih ng s dh ih s z uw hh ae z ah l eh v ah n s p ae n ih sh z iy b r ah z,6
4124,train/dr3/mcal0/sx148,m ow s t p r iy s ih ng k t s hh ae d ah th er d ah v dh ah v ow t s k aw n t ih d,m ow s t p r iy s ih ng s hh ae dh ey th er dh ah v dh ah v ow s k aw n t ih,6
4125,train/dr3/mcal0/sx328,g r eh g er iy ae n d t aa m ch ow z t uw w aa ch k aa r t uw n z ih n dh ah ae f t er n uw n,g r eh g er ih ih n t aa m ch ow z t ah w aa ch k aa r t uw n z n dh iy ae f t er n uw n,6
4126,train/dr3/mcal0/si508,m aa l ah s k s aa r ah k ey s ih n p oy n t,m aa l ah s s aa r ah k ey s n p oy n,6
4127,train/dr3/mcal0/si1138,dh ae t d aa k t r ah n hh ae z b ih n ae k s eh p t ih d b ay m eh n iy b ah t hh ae z ih t p r ow d uw s t g uh d r ih z ah l t s,dh ae d aa t r ih n hh ae z ih n ih s eh t ih b ay m eh n ih b ah hh ae z ih p er dh uw s t g uh d r ih z uh l s,6
